,HEHV,IBT1,IBT2,LSHV,NLTV,P20V,RPM,SSHV,SSW1,TTEM,TTSW
45617.02471,1368.4452,6.9,12.5,1181.331,30.47,21.8,40.3,1023.3548,738,60.3,0
45617.02477,1368.4452,6.9,12.5,1181.331,30.47,21.8,40.3,1023.3548,747,60.3,0
45617.02483,1368.4452,6.9,12.5,1181.331,30.47,21.8,40.3,1023.3548,758,60.3,0
45617.02488,1368.4452,6.9,13.6,1182.2108,30.47,21.8,31.2,1023.3548,738,60.3,0
45617.02494,1368.4452,6.9,13.6,1182.2108,30.47,21.8,31.2,1023.3548,745,60.3,0
45617.025,1368.4452,6.9,13.6,1182.2108,30.47,21.8,74.1,1023.3548,748,60.3,0
45617.02506,1371.0846,6.9,13.6,1182.2108,30.47,21.8,74.1,1023.3548,764,60.3,0
45617.02512,1371.0846,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,772,60.3,0
45617.02517,1371.0846,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,731,60.3,0
45617.02523,1371.0846,6.9,13.6,1182.2108,30.47,21.8,72.8,1023.3548,722,60.3,0
45617.02529,1371.0846,6.9,13.6,1182.2108,30.47,21.8,72.8,1023.3548,739,60.3,0
45617.02535,1371.0846,6.9,13.6,1182.2108,30.47,21.8,83.2,1023.3548,728,60.3,0
45617.02541,1371.0846,6.9,13.6,1182.2108,30.47,21.8,83.2,1023.3548,764,60.3,0
45617.02546,1371.0846,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,738,60.3,0
45617.02552,1371.0846,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,763,60.3,0
45617.02558,1371.0846,6.9,13.6,1182.2108,30.47,21.8,94.9,1023.3548,741,60.3,0
45617.02564,1371.0846,6.9,13.6,1182.2108,30.47,21.8,94.9,1023.3548,760,60.3,0
45617.02569,1371.0846,6.9,13.6,1182.2108,30.47,21.8,98.8,1023.3548,756,60.3,0
45617.02575,1372.8442,6.9,13.6,1182.2108,30.47,21.8,98.8,1023.3548,732,60.3,0
45617.02581,1372.8442,6.9,13.6,1182.2108,30.47,21.8,98.8,1023.3548,740,60.3,0
45617.02587,1372.8442,6.9,13.6,1182.2108,30.47,21.8,98.8,1023.3548,741,60.3,0
45617.02593,1372.8442,6.9,13.6,1182.2108,30.47,21.8,33.8,1023.3548,749,60.3,0
45617.02598,1372.8442,6.9,13.6,1182.2108,30.47,21.8,33.8,1023.3548,739,60.3,0
45617.02604,1372.8442,6.9,13.6,1182.2108,30.47,21.8,37.7,1023.3548,751,60.3,0
45617.0261,1371.9644,6.9,13.6,1182.2108,30.47,21.8,37.7,1023.3548,755,60.3,0
45617.02616,1371.9644,6.9,13.6,1182.2108,30.47,21.8,37.7,1023.3548,769,60.3,0
45617.02622,1371.9644,6.9,13.6,1182.2108,30.47,21.8,37.7,1023.3548,761,60.3,0
45617.02627,1371.9644,6.9,13.6,1182.2108,30.47,21.8,37.7,1023.3548,746,60.3,0
45617.02633,1371.9644,6.9,13.6,1182.2108,30.47,21.8,37.7,1023.3548,728,60.3,0
45617.02639,1371.9644,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,752,60.3,0
45617.02645,1372.8442,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,742,60.3,0
45617.0265,1372.8442,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,738,60.3,0
45617.02656,1372.8442,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,732,60.3,0
45617.02662,1372.8442,6.9,13.6,1182.2108,30.47,21.8,66.3,1023.3548,765,60.3,0
45617.02668,1372.8442,6.9,13.6,1182.2108,30.47,21.8,66.3,1023.3548,732,60.3,0
45617.02674,1372.8442,6.9,13.6,1182.2108,30.47,21.8,22.1,1023.3548,738,60.3,0
45617.02679,1374.6038,6.9,13.6,1182.2108,30.47,21.8,22.1,1023.3548,739,60.3,0
45617.02685,1374.6038,6.9,13.6,1182.2108,30.47,21.8,52,1023.3548,760,60.3,0
45617.02691,1374.6038,6.9,13.6,1182.2108,30.47,21.8,52,1023.3548,763,60.3,0
45617.02697,1374.6038,6.9,13.6,1182.2108,30.47,21.8,75.4,1023.3548,750,60.3,0
45617.02703,1374.6038,6.9,13.6,1182.2108,30.47,21.8,75.4,1023.3548,742,60.3,0
45617.02708,1374.6038,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,757,60.3,0
45617.02714,1372.8442,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,741,60.3,0
45617.0272,1372.8442,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,777,60.3,0
45617.02726,1372.8442,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,765,60.3,0
45617.02731,1372.8442,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,771,60.3,0
45617.02737,1372.8442,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,755,60.3,0
45617.02743,1372.8442,6.9,13.6,1182.2108,30.47,21.8,81.9,1023.3548,766,60.3,0
45617.02749,1373.724,6.9,13.6,1182.2108,30.47,21.8,81.9,1023.3548,740,60.3,0
45617.02755,1373.724,6.9,13.6,1182.2108,30.47,21.8,88.4,1023.3548,740,60.3,0
45617.0276,1373.724,6.9,13.6,1182.2108,30.47,21.8,88.4,1023.3548,762,60.3,0
45617.02766,1373.724,6.9,13.6,1182.2108,30.47,21.8,54.6,1023.3548,762,60.3,0
45617.02772,1373.724,6.9,13.6,1182.2108,30.47,21.8,54.6,1023.3548,741,60.3,0
45617.02778,1373.724,6.9,13.6,1182.2108,30.47,21.8,79.3,1023.3548,730,60.3,0
45617.02784,1374.6038,6.9,13.6,1182.2108,30.47,21.8,79.3,1023.3548,749,60.3,0
45617.02789,1374.6038,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,738,60.3,0
45617.02795,1374.6038,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,755,60.3,0
45617.02801,1374.6038,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,776,60.3,0
45617.02807,1374.6038,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,756,60.3,0
45617.02813,1374.6038,6.9,13.6,1182.2108,30.47,21.8,57.2,1023.3548,742,60.3,0
45617.02818,1373.724,6.9,13.6,1182.2108,30.47,21.8,57.2,1023.3548,759,60.3,0
45617.02824,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,770,60.3,0
45617.0283,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,760,60.3,0
45617.02836,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,762,60.3,0
45617.02841,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,750,60.3,0
45617.02847,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,762,60.3,0
45617.02853,1372.8442,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,741,60.3,0
45617.02859,1372.8442,6.9,13.6,1182.2108,30.47,21.8,63.7,1023.3548,754,60.3,0
45617.02865,1372.8442,6.9,13.6,1182.2108,30.47,21.8,63.7,1023.3548,760,60.3,0
45617.0287,1372.8442,6.9,13.6,1182.2108,30.47,21.8,26,1023.3548,740,60.3,0
45617.02876,1372.8442,6.9,13.6,1182.2108,30.47,21.8,26,1023.3548,729,60.3,0
45617.02882,1372.8442,6.9,13.6,1182.2108,30.47,21.8,14.3,1023.3548,763,60.3,0
45617.02888,1372.8442,6.9,13.6,1182.2108,30.47,21.8,14.3,1023.3548,744,60.3,0
45617.02894,1372.8442,6.9,13.6,1182.2108,30.47,21.8,33.8,1023.3548,757,60.3,0
45617.02899,1372.8442,6.9,13.6,1182.2108,30.47,21.8,33.8,1023.3548,736,60.3,0
45617.02905,1372.8442,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,750,60.3,0
45617.02911,1372.8442,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,745,60.3,0
45617.02917,1372.8442,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,763,60.3,0
45617.02922,1372.8442,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,764,60.3,0
45617.02928,1372.8442,6.9,13.6,1182.2108,30.47,21.8,72.8,1023.3548,753,60.3,0
45617.02934,1372.8442,6.9,13.6,1182.2108,30.47,21.8,72.8,1023.3548,740,60.3,0
45617.0294,1372.8442,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,750,60.3,0
45617.02946,1372.8442,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,747,60.3,0
45617.02951,1372.8442,6.9,13.6,1182.2108,30.47,21.8,83.2,1023.3548,740,60.3,0
45617.02957,1373.724,6.9,13.6,1182.2108,30.47,21.8,83.2,1023.3548,734,60.3,0
45617.02963,1373.724,6.9,13.6,1182.2108,30.47,21.8,62.4,1023.3548,716,60.3,0
45617.02969,1373.724,6.9,13.6,1182.2108,30.47,21.8,62.4,1023.3548,739,60.3,0
45617.02975,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,755,60.3,0
45617.0298,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,749,60.3,0
45617.02986,1373.724,6.9,13.6,1182.2108,30.47,21.8,75.4,1023.3548,739,60.3,0
45617.02992,1373.724,6.9,13.6,1182.2108,30.47,21.8,75.4,1023.3548,745,60.3,0
45617.02998,1373.724,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,743,60.3,0
45617.03003,1373.724,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,749,60.3,0
45617.03009,1373.724,6.9,13.6,1182.2108,30.47,21.8,74.1,1023.3548,755,60.3,0
45617.03015,1373.724,6.9,13.6,1182.2108,30.47,21.8,74.1,1023.3548,739,60.3,0
45617.03021,1373.724,6.9,13.6,1182.2108,30.47,21.8,29.9,1023.3548,777,60.3,0
45617.03027,1373.724,6.9,13.6,1182.2108,30.47,21.8,29.9,1023.3548,768,60.3,0
45617.03032,1373.724,6.9,13.6,1182.2108,30.47,21.8,58.5,1023.3548,748,60.3,0
45617.03038,1373.724,6.9,13.6,1182.2108,30.47,21.8,58.5,1023.3548,788,60.3,0
45617.03044,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,768,60.3,0
45617.0305,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,743,60.3,0
45617.03056,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,760,60.3,0
45617.03061,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,753,60.3,0
45617.03067,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,753,60.3,0
45617.03073,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,753,60.3,0
45617.03079,1373.724,6.9,13.6,1182.2108,30.47,21.8,74.1,1023.3548,762,60.3,0
45617.03084,1373.724,6.9,13.6,1182.2108,30.47,21.8,74.1,1023.3548,736,60.3,0
45617.0309,1373.724,6.9,13.6,1182.2108,30.47,21.8,79.3,1023.3548,752,60.3,0
45617.03096,1374.6038,6.9,13.6,1182.2108,30.47,21.8,79.3,1023.3548,737,60.3,0
45617.03102,1374.6038,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,737,60.3,0
45617.03108,1374.6038,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,746,60.3,0
45617.03113,1374.6038,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,738,60.3,0
45617.03119,1374.6038,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,726,60.3,0
45617.03125,1374.6038,6.9,13.6,1182.2108,30.47,21.8,79.3,1023.3548,760,60.3,0
45617.03131,1373.724,6.9,13.6,1182.2108,30.47,21.8,79.3,1023.3548,777,60.3,0
45617.03137,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,734,60.3,0
45617.03142,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,781,60.3,0
45617.03148,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,762,60.3,0
45617.03154,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,746,60.3,0
45617.0316,1373.724,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,750,60.3,0
45617.03166,1371.9644,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,783,60.3,0
45617.03171,1371.9644,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,761,60.3,0
45617.03177,1371.9644,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,743,60.3,0
45617.03183,1371.9644,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,749,60.3,0
45617.03189,1371.9644,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,744,60.3,0
45617.03194,1371.9644,6.9,13.6,1182.2108,30.47,21.8,31.2,1023.3548,748,60.3,0
45617.032,1373.724,6.9,13.6,1182.2108,30.47,21.8,31.2,1023.3548,763,60.3,0
45617.03206,1373.724,6.9,13.6,1182.2108,30.47,21.8,9.1,1023.3548,727,60.3,0
45617.03212,1373.724,6.9,13.6,1182.2108,30.47,21.8,9.1,1023.3548,727,60.3,0
45617.03218,1373.724,6.9,13.6,1182.2108,30.47,21.8,6.5,1023.3548,746,60.3,0
45617.03223,1373.724,6.9,13.6,1182.2108,30.47,21.8,6.5,1023.3548,726,60.3,0
45617.03229,1373.724,6.9,13.6,1182.2108,30.47,21.8,32.5,1023.3548,711,60.3,0
45617.03235,1373.724,6.9,13.6,1182.2108,30.47,21.8,32.5,1023.3548,736,60.3,0
45617.03241,1373.724,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,748,60.3,0
45617.03247,1373.724,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,757,60.3,0
45617.03252,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,768,60.3,0
45617.03258,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,762,60.3,0
45617.03264,1373.724,6.9,13.6,1182.2108,30.47,21.8,61.1,1023.3548,752,60.3,0
45617.0327,1372.8442,6.9,13.6,1182.2108,30.47,21.8,61.1,1023.3548,788,60.3,0
45617.03275,1372.8442,6.9,13.6,1182.2108,30.47,21.8,57.2,1023.3548,785,60.3,0
45617.03281,1372.8442,6.9,13.6,1182.2108,30.47,21.8,57.2,1023.3548,770,60.3,0
45617.03287,1372.8442,6.9,13.6,1182.2108,30.47,21.8,70.2,1023.3548,741,60.3,0
45617.03293,1372.8442,6.9,13.6,1182.2108,30.47,21.8,70.2,1023.3548,744,60.3,0
45617.03299,1372.8442,6.9,13.6,1182.2108,30.47,21.8,65,1023.3548,747,60.3,0
45617.03304,1373.724,6.9,13.6,1182.2108,30.47,21.8,65,1023.3548,770,60.3,0
45617.0331,1373.724,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,742,60.3,0
45617.03316,1373.724,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,762,60.3,0
45617.03322,1373.724,6.9,13.6,1182.2108,30.47,21.8,81.9,1023.3548,769,60.3,0
45617.03328,1373.724,6.9,13.6,1182.2108,30.47,21.8,81.9,1023.3548,755,60.3,0
45617.03333,1373.724,6.9,13.6,1182.2108,30.47,21.8,80.6,1023.3548,754,60.3,0
45617.03339,1373.724,6.9,13.6,1182.2108,30.47,21.8,80.6,1023.3548,745,60.3,0
45617.03345,1373.724,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,726,60.3,0
45617.03351,1373.724,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,771,60.3,0
45617.03356,1373.724,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,761,60.3,0
45617.03362,1373.724,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,769,60.3,0
45617.03368,1373.724,6.9,13.6,1182.2108,30.47,21.8,80.6,1023.3548,764,60.3,0
45617.03374,1374.6038,6.9,13.6,1182.2108,30.47,21.8,80.6,1023.3548,757,60.3,0
45617.0338,1374.6038,6.9,13.6,1182.2108,30.47,21.8,70.2,1023.3548,747,60.3,0
45617.03385,1374.6038,6.9,13.6,1182.2108,30.47,21.8,70.2,1023.3548,753,60.3,0
45617.03391,1374.6038,6.9,13.6,1182.2108,30.47,21.8,71.5,1023.3548,753,60.3,0
45617.03397,1374.6038,6.9,13.6,1182.2108,30.47,21.8,71.5,1023.3548,758,60.3,0
45617.03403,1374.6038,6.9,13.6,1182.2108,30.47,21.8,87.1,1023.3548,754,60.3,0
45617.03409,1373.724,6.9,13.6,1182.2108,30.47,21.8,87.1,1023.3548,733,60.3,0
45617.03414,1373.724,6.9,13.6,1182.2108,30.47,21.8,80.6,1023.3548,750,60.3,0
45617.0342,1373.724,6.9,13.6,1182.2108,30.47,21.8,80.6,1023.3548,749,60.3,0
45617.03426,1373.724,6.9,13.6,1182.2108,30.47,21.8,58.5,1023.3548,720,60.3,0
45617.03432,1373.724,6.9,13.6,1182.2108,30.47,21.8,58.5,1023.3548,740,60.3,0
45617.03438,1373.724,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,748,60.3,0
45617.03443,1373.724,6.9,13.6,1182.2108,30.47,21.8,78,1023.3548,758,60.3,0
45617.03449,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,756,60.3,0
45617.03455,1373.724,6.9,13.6,1182.2108,30.47,21.8,76.7,1023.3548,754,60.3,0
45617.03461,1373.724,6.9,13.6,1182.2108,30.47,21.8,29.9,1023.3548,752,60.3,0
45617.03466,1373.724,6.9,13.6,1182.2108,30.47,21.8,29.9,1023.3548,748,60.3,0
45617.03472,1373.724,6.9,13.6,1182.2108,30.47,21.8,23.4,1023.3548,743,60.3,0
45617.03478,1372.8442,6.9,13.6,1183.0906,30.47,21.8,23.4,1023.3548,737,60.3,0
45617.03484,1372.8442,6.9,13.6,1183.0906,30.47,21.8,18.2,1023.3548,738,60.3,0
45617.0349,1372.8442,6.9,13.6,1183.0906,30.47,21.8,18.2,1023.3548,746,60.3,0
45617.03495,1372.8442,6.9,13.6,1183.0906,30.47,21.8,15.6,1023.3548,742,60.3,0
45617.03501,1372.8442,6.9,13.6,1183.0906,30.47,21.8,15.6,1023.3548,740,60.3,0
45617.03507,1372.8442,6.9,13.6,1183.0906,30.47,21.8,15.6,1023.3548,764,60.3,0
45617.03513,1372.8442,6.9,13.6,1183.0906,30.47,21.8,15.6,1023.3548,762,60.3,0
45617.03519,1372.8442,6.9,13.6,1183.0906,30.47,21.8,14.3,1023.3548,759,60.3,0
45617.03524,1372.8442,6.9,13.6,1183.0906,30.47,21.8,14.3,1023.3548,765,60.3,0
45617.0353,1372.8442,6.9,13.6,1183.0906,30.47,21.8,37.7,1023.3548,756,60.3,0
45617.03536,1372.8442,6.9,13.6,1183.0906,30.47,21.8,37.7,1023.3548,732,60.3,0
45617.03542,1372.8442,6.9,13.6,1183.0906,30.47,21.8,59.8,1023.3548,773,60.3,0
45617.03547,1373.724,6.9,13.6,1183.0906,30.47,21.8,59.8,1023.3548,776,60.3,0
45617.03553,1373.724,6.9,13.6,1183.0906,30.47,21.8,53.3,1023.3548,762,60.3,0
45617.03559,1373.724,6.9,13.6,1183.0906,30.47,21.8,53.3,1023.3548,743,60.3,0
45617.03565,1373.724,6.9,13.6,1183.0906,30.47,21.8,74.1,1023.3548,755,60.3,0
45617.03571,1373.724,6.9,13.6,1183.0906,30.47,21.8,74.1,1023.3548,742,60.3,0
45617.03576,1373.724,6.9,13.6,1183.0906,30.47,21.8,37.7,1023.3548,765,60.3,0
45617.03582,1374.6038,6.9,13.6,1183.0906,30.47,21.8,37.7,1023.3548,754,60.3,0
45617.03588,1374.6038,6.9,13.6,1183.0906,30.47,21.8,65,1023.3548,761,60.3,0
45617.03594,1374.6038,6.9,13.6,1183.0906,30.47,21.8,65,1023.3548,793,60.3,0
45617.036,1374.6038,6.9,13.6,1183.0906,30.47,21.8,76.7,1023.3548,754,60.3,0
45617.03605,1374.6038,6.9,13.6,1183.0906,30.47,21.8,76.7,1023.3548,760,60.3,0
45617.03611,1374.6038,6.9,13.6,1183.0906,30.47,21.8,75.4,1023.3548,764,60.3,0
45617.03617,1373.724,6.9,13.6,1183.0906,30.47,21.8,75.4,1023.3548,744,60.3,0
45617.03623,1373.724,6.9,13.6,1183.0906,30.47,21.8,55.9,1023.3548,742,60.3,0
45617.03628,1373.724,6.9,13.6,1183.0906,30.47,21.8,55.9,1023.3548,731,60.3,0
45617.03634,1373.724,6.9,13.6,1183.0906,30.47,21.8,53.3,1023.3548,760,60.3,0
45617.0364,1373.724,6.9,13.6,1183.0906,30.47,21.8,53.3,1023.3548,762,60.3,0
45617.03646,1373.724,6.9,13.6,1183.0906,30.47,21.8,36.4,1023.3548,740,60.3,0
45617.03652,1374.6038,6.9,13.6,1183.0906,30.47,21.8,36.4,1023.3548,745,60.3,0
45617.03657,1374.6038,6.9,13.6,1183.0906,30.47,21.8,58.5,1023.3548,744,60.3,0
45617.03663,1374.6038,6.9,13.6,1183.0906,30.47,21.8,58.5,1023.3548,752,60.3,0
45617.03669,1374.6038,6.9,13.6,1183.0906,30.47,21.8,68.9,1023.3548,759,60.3,0
45617.03675,1374.6038,6.9,13.6,1183.0906,30.47,21.8,68.9,1023.3548,759,60.3,0
45617.03681,1374.6038,6.9,13.6,1183.0906,30.47,21.8,54.6,1023.3548,731,60.3,0
45617.03686,1372.8442,6.9,13.6,1183.0906,30.47,21.8,54.6,1023.3548,726,60.3,0
45617.03692,1372.8442,6.9,13.6,1183.0906,30.47,21.8,65,1023.3548,728,60.3,0
45617.03698,1372.8442,6.9,13.6,1183.0906,30.47,21.8,65,1023.3548,746,60.3,0
45617.03704,1372.8442,6.9,13.6,1183.0906,30.47,21.8,57.2,1023.3548,758,60.3,0
45617.03709,1372.8442,6.9,13.6,1183.0906,30.47,21.8,57.2,1023.3548,759,60.3,0
45617.03715,1372.8442,6.9,13.6,1183.0906,30.47,21.8,35.1,1023.3548,743,60.3,0
45617.03721,1372.8442,6.9,13.6,1183.0906,30.47,21.8,35.1,1023.3548,758,60.3,0
45617.03727,1372.8442,6.9,13.6,1183.0906,30.47,21.8,62.4,1023.3548,762,60.3,0
45617.03733,1372.8442,6.9,13.6,1183.0906,30.47,21.8,62.4,1023.3548,741,60.3,0
45617.03738,1372.8442,6.9,13.6,1183.0906,30.47,21.8,24.7,1023.3548,742,60.3,0
45617.03744,1372.8442,6.9,13.6,1183.0906,30.47,21.8,24.7,1023.3548,731,60.3,0
45617.0375,1372.8442,6.9,13.6,1183.0906,30.47,21.8,61.1,1023.3548,730,60.3,0
45617.03756,1371.9644,6.9,13.6,1182.2108,30.47,21.8,61.1,1023.3548,713,60.3,0
45617.03762,1371.9644,6.9,13.6,1182.2108,30.47,21.8,58.5,1023.3548,749,60.3,0
45617.03767,1371.9644,6.9,13.6,1182.2108,30.47,21.8,58.5,1023.3548,757,60.3,0
45617.03773,1371.9644,6.9,13.6,1182.2108,30.47,21.8,24.7,1023.3548,735,60.3,0
45617.03779,1371.9644,6.9,13.6,1182.2108,30.47,21.8,24.7,1023.3548,775,60.3,0
45617.03785,1371.9644,6.9,13.6,1182.2108,30.47,21.8,54.6,1023.3548,747,60.3,0
45617.03791,1373.724,6.9,13.6,1182.2108,30.47,21.8,54.6,1023.3548,735,60.3,0
45617.03796,1373.724,6.9,13.6,1182.2108,30.47,21.8,59.8,1023.3548,784,60.3,0
45617.03802,1373.724,6.9,13.6,1182.2108,30.47,21.8,59.8,1023.3548,749,60.3,0
45617.03808,1373.724,6.9,13.6,1182.2108,30.47,21.8,33.8,1023.3548,747,60.3,0
45617.03814,1373.724,6.9,13.6,1182.2108,30.47,21.8,33.8,1023.3548,747,60.3,0
45617.03819,1373.724,6.9,13.6,1182.2108,30.47,21.8,16.9,1023.3548,747,60.3,0
45617.03825,1374.6038,6.9,13.6,1182.2108,30.47,21.8,16.9,1023.3548,758,60.3,0
45617.03831,1374.6038,6.9,13.6,1182.2108,30.47,21.8,16.9,1023.3548,757,60.3,0
45617.03837,1374.6038,6.9,13.6,1182.2108,30.47,21.8,16.9,1023.3548,752,60.3,0
45617.03843,1374.6038,6.9,13.6,1182.2108,30.47,21.8,40.3,1023.3548,746,60.3,0
45617.03848,1374.6038,6.9,13.6,1182.2108,30.47,21.8,40.3,1023.3548,758,60.3,0
45617.03854,1374.6038,6.9,13.6,1182.2108,30.47,21.8,70.2,1023.3548,763,60.3,0
45617.0386,1374.6038,6.9,13.6,1182.2108,30.47,21.8,70.2,1023.3548,746,60.3,0
45617.03866,1374.6038,6.9,13.6,1182.2108,30.47,21.8,24.7,1023.3548,758,60.3,0
45617.03872,1374.6038,6.9,13.6,1182.2108,30.47,21.8,24.7,1023.3548,712,60.3,0
45617.03877,1374.6038,6.9,13.6,1182.2108,30.47,21.8,7.8,1023.3548,739,60.3,0
45617.03883,1374.6038,6.9,13.6,1182.2108,30.47,21.8,7.8,1023.3548,677,60.3,0
45617.03889,1374.6038,6.9,13.6,1182.2108,30.47,21.8,1.3,1023.3548,707,60.3,0
45617.03895,1372.8442,6.9,13.6,1182.2108,30.47,21.8,1.3,1023.3548,715,60.3,0
45617.039,1372.8442,6.9,13.6,1182.2108,30.47,21.8,0,1023.3548,718,60.3,0
45617.03906,1372.8442,6.9,13.6,1182.2108,30.47,21.8,0,1023.3548,735,60.3,0
45617.03912,1372.8442,6.9,13.6,1182.2108,30.47,21.8,0,1023.3548,738,60.3,0
45617.03918,1372.8442,6.9,13.6,1182.2108,30.47,21.8,0,1023.3548,753,60.3,0
45617.03924,1372.8442,6.9,13.6,1182.2108,30.47,21.8,0,1023.3548,780,60.3,0
45617.03929,1372.8442,6.9,13.6,1182.2108,30.47,21.8,0,1023.3548,797,60.3,0
45617.03935,1372.8442,6.9,13.6,1182.2108,30.47,21.8,0,1023.3548,795,60.3,0
45617.03941,1372.8442,6.9,13.6,1182.2108,30.47,21.8,0,1023.3548,823,60.3,0
45617.03947,1372.8442,6.9,13.6,1182.2108,30.47,21.8,0,1023.3548,786,60.3,0
45617.03953,1372.8442,261.3,13.6,1182.2108,6.16,18.6,0,1023.3548,792,60.3,0
45617.03958,1372.8442,301.4,13.6,1182.2108,1.1,18.1,0,1023.3548,807,60.3,0
45617.03964,1373.724,303.5,13.6,1182.2108,0.55,18.1,0,1023.3548,815,60.3,0
45617.0397,1373.724,61,13.6,1182.2108,25.96,21.3,0,1023.3548,808,60.3,0
45617.03976,1373.724,14.5,13.6,1182.2108,30.36,21.8,0,1023.3548,836,60.3,0
45617.03981,1373.724,21,13.6,1182.2108,27.06,21.6,0,1023.3548,876,60.3,0
45617.03987,1373.724,246.2,13.6,1182.2108,7.48,18.8,0,1023.3548,859,60.3,0
45617.03993,1373.724,300.3,13.6,1182.2108,1.21,18.1,0,1023.3548,843,60.3,0
45617.03999,1374.6038,301.4,13.6,1182.2108,0.55,18.1,0,1024.2346,855,60.3,0
45617.04005,1374.6038,302.4,13.6,1182.2108,0.44,18.1,0,1024.2346,894,60.3,0
45617.0401,1374.6038,302.4,13.6,1182.2108,0.33,18.1,0,1024.2346,870,60.3,0
45617.04016,1374.6038,302.4,13.6,1182.2108,0.33,18.1,0,1024.2346,866,60.3,0
45617.04022,1374.6038,302.4,13.6,1182.2108,0.22,18.1,0,1024.2346,865,60.3,0
45617.04028,1374.6038,302.4,13.6,1182.2108,0.22,18.1,0,1024.2346,821,60.3,0
45617.04034,1373.724,302.4,13.6,1182.2108,0.22,18.1,0,1024.2346,830,60.3,0
45617.04039,1373.724,302.4,13.6,1182.2108,0.22,18.1,0,1024.2346,827,60.3,0
